ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,DOB,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,Credit Status
5125399,Male,Yes,No,0,112500,Working,Secondary / secondary special,Married,House / apartment,23-07-1927,1,0,0,0,Laborers,2,Good credit
5067345,Female,Yes,No,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,14-04-1945,1,0,1,0,Unknown,2,Good credit
5053711,Female,Yes,No,2,157500,Commercial associate,Incomplete higher,Married,House / apartment,14-03-1935,1,0,0,1,Unknown,4,Good credit
5096234,Female,No,No,0,117000,Working,Secondary / secondary special,Married,House / apartment,12-10-1946,1,1,1,0,Medicine staff,2,Good credit
5125158,Male,No,Yes,1,234000,Working,Secondary / secondary special,Married,House / apartment,08-10-1932,1,0,0,0,Laborers,3,Good credit
5143231,Female,Yes,Yes,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,07-10-1927,1,0,0,0,Managers,2,Good credit
5062688,Male,Yes,Yes,0,247500,State servant,Secondary / secondary special,Married,Municipal apartment,23-01-1955,1,1,0,1,High skill tech staff,2,Good credit
5105685,Female,No,Yes,2,144000,Working,Secondary / secondary special,Married,House / apartment,09-09-1938,1,1,1,0,Private service staff,4,Good credit
5115984,Male,Yes,Yes,2,180000,Working,Higher education,Married,House / apartment,25-01-1936,1,0,0,0,Managers,4,Good credit
5085769,Female,No,Yes,0,166500,Commercial associate,Secondary / secondary special,Married,House / apartment,12-11-1952,1,0,0,0,Cleaning staff,2,Good credit
5065363,Female,No,Yes,1,216000,Working,Higher education,Single / not married,House / apartment,11-10-1928,1,0,1,0,Core staff,2,Good credit
5140074,Female,No,Yes,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,28-05-1941,1,0,0,0,Core staff,2,Good credit
5067643,Female,No,Yes,0,171000,Pensioner,Higher education,Married,House / apartment,25-08-1954,1,0,0,0,Unknown,2,Good credit
5091963,Male,Yes,No,0,180000,Working,Secondary / secondary special,Married,Municipal apartment,30-06-1951,1,1,0,0,Drivers,2,Good credit
5053637,Female,No,No,0,225000,Pensioner,Higher education,Separated,House / apartment,29-01-1960,1,0,0,0,Unknown,1,Good credit
5067149,Male,No,No,2,225000,Working,Incomplete higher,Married,House / apartment,30-03-1938,1,0,0,0,Unknown,4,Good credit
5096424,Male,Yes,No,0,270000,Commercial associate,Higher education,Separated,House / apartment,25-10-1931,1,0,1,0,Unknown,1,Good credit
5046283,Female,No,Yes,0,67050,Pensioner,Higher education,Married,House / apartment,17-07-1966,1,0,0,0,Unknown,2,Good credit
5029348,Male,Yes,Yes,0,270000,Working,Higher education,Married,House / apartment,15-12-1929,1,0,0,0,Drivers,2,Good credit
5096061,Female,No,No,2,73350,Working,Secondary / secondary special,Married,House / apartment,17-03-1939,1,0,0,0,Medicine staff,4,Good credit
5028917,Female,Yes,Yes,0,112500,Working,Secondary / secondary special,Married,House / apartment,04-02-1947,1,0,0,0,Sales staff,2,Good credit
5117778,Female,Yes,No,0,144000,Working,Secondary / secondary special,Widow,House / apartment,11-06-1939,1,0,0,0,HR staff,1,Good credit
5095310,Female,Yes,Yes,0,225000,Working,Higher education,Married,House / apartment,25-09-1933,1,0,0,0,Core staff,2,Good credit
5050655,Female,No,No,0,112500,Working,Secondary / secondary special,Married,House / apartment,26-02-1940,1,1,1,0,Accountants,2,Good credit
5033817,Female,Yes,No,1,292500,State servant,Higher education,Married,House / apartment,31-10-1943,1,0,1,0,Core staff,3,Good credit
5052963,Male,Yes,Yes,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,02-05-1927,1,0,0,0,Laborers,2,Good credit
5113159,Male,Yes,Yes,0,157500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,31-12-1926,1,1,0,0,Laborers,1,Good credit
5143235,Female,Yes,Yes,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,07-10-1927,1,0,0,0,Managers,2,Good credit
5132800,Female,No,Yes,0,157500,Working,Secondary / secondary special,Separated,House / apartment,04-10-1950,1,0,0,0,Sales staff,1,Good credit
5090549,Female,No,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,22-09-1941,1,0,0,0,Unknown,2,Good credit
5054522,Female,Yes,Yes,1,135000,Working,Higher education,Married,House / apartment,01-06-1927,1,0,0,0,Unknown,3,Good credit
5051061,Female,No,No,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,13-09-1932,1,0,1,0,Unknown,4,Good credit
5010707,Male,Yes,No,0,202500,Working,Secondary / secondary special,Married,House / apartment,05-06-1943,1,0,1,0,Drivers,2,Good credit
5028984,Female,No,Yes,0,193500,Working,Secondary / secondary special,Separated,House / apartment,10-03-1952,1,1,1,1,Laborers,1,Good credit
5126034,Female,Yes,Yes,0,108000,Working,Secondary / secondary special,Separated,House / apartment,04-01-1947,1,0,0,1,Cleaning staff,1,Good credit
5090470,Male,No,Yes,1,900000,Working,Secondary / secondary special,Married,House / apartment,08-02-1942,1,0,0,0,Laborers,3,Good credit
5021775,Female,No,Yes,0,292500,Commercial associate,Higher education,Civil marriage,House / apartment,04-10-1939,1,0,0,0,Laborers,2,Good credit
5046415,Male,Yes,Yes,0,270000,Working,Higher education,Married,House / apartment,09-08-1939,1,0,1,0,Unknown,2,Good credit
5065606,Male,Yes,No,0,270000,Pensioner,Higher education,Married,House / apartment,22-04-1964,1,0,0,0,Unknown,2,Good credit
5117314,Male,No,Yes,1,292500,Working,Secondary / secondary special,Married,House / apartment,14-07-1945,1,0,0,0,Laborers,3,Good credit
5009195,Female,No,No,0,292500,State servant,Secondary / secondary special,Married,House / apartment,13-05-1957,1,1,1,0,Accountants,2,Good credit
5139548,Female,Yes,Yes,2,157500,Commercial associate,Higher education,Married,House / apartment,10-03-1937,1,0,1,0,Medicine staff,4,Good credit
5096416,Female,No,No,0,76500,Working,Secondary / secondary special,Married,House / apartment,15-03-1946,1,1,0,0,Unknown,2,Good credit
5042286,Female,No,Yes,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,04-08-1929,1,0,0,0,Secretaries,1,Good credit
5050729,Male,Yes,No,0,180000,Working,Secondary / secondary special,Single / not married,With parents,07-05-1923,1,0,0,0,Unknown,1,Good credit
5038897,Female,No,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,28-08-1962,1,0,1,0,Unknown,2,Good credit
5050973,Female,No,No,1,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,15-09-1943,1,0,0,0,Core staff,2,Good credit
5044935,Male,No,Yes,2,360000,State servant,Higher education,Married,House / apartment,17-11-1943,1,0,1,0,Managers,4,Good credit
5113539,Female,No,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,05-06-1957,1,0,0,0,Laborers,2,Good credit
5085990,Female,Yes,Yes,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,16-06-1959,1,0,0,0,Unknown,2,Good credit
5033452,Female,No,No,0,112500,Working,Secondary / secondary special,Married,House / apartment,29-05-1952,1,1,1,0,Core staff,2,Good credit
5051240,Female,Yes,No,0,121500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,13-11-1963,1,0,0,0,Unknown,1,Good credit
5065335,Male,No,Yes,0,202500,Commercial associate,Lower secondary,Married,Rented apartment,26-09-1926,1,0,1,0,Sales staff,2,Good credit
5145978,Female,Yes,No,0,112500,State servant,Secondary / secondary special,Widow,House / apartment,28-06-1953,1,0,0,0,Secretaries,1,Good credit
5105614,Female,Yes,Yes,2,135000,Working,Higher education,Married,House / apartment,07-10-1933,1,0,0,0,Accountants,4,Good credit
5038845,Female,No,Yes,0,103500,Commercial associate,Secondary / secondary special,Married,House / apartment,24-07-1946,1,1,1,0,Sales staff,2,Good credit
5105556,Female,No,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,19-03-1954,1,0,0,0,Laborers,2,Good credit
5028383,Male,Yes,No,0,337500,Working,Secondary / secondary special,Single / not married,With parents,21-01-1931,1,0,0,0,Core staff,1,Good credit
5009980,Female,Yes,Yes,0,180000,State servant,Secondary / secondary special,Married,House / apartment,08-07-1956,1,0,0,0,Medicine staff,2,Good credit
5062075,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,26-07-1958,1,0,0,0,Unknown,2,Good credit
5009706,Female,No,No,0,157500,Working,Higher education,Married,House / apartment,17-11-1931,1,0,0,0,Managers,2,Good credit
5146463,Male,Yes,No,0,360000,State servant,Higher education,Married,House / apartment,01-05-1927,1,0,0,0,Unknown,2,Good credit
5112662,Female,No,No,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,03-08-1933,1,0,0,0,Managers,3,Good credit
5096796,Male,Yes,Yes,0,337500,Working,Higher education,Separated,House / apartment,08-02-1936,1,0,0,0,Laborers,1,Good credit
5066843,Female,No,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,15-10-1946,1,0,0,0,Unknown,2,Good credit
5066597,Female,No,No,1,360000,Commercial associate,Higher education,Civil marriage,House / apartment,13-07-1940,1,0,0,0,Sales staff,3,Good credit
5047704,Female,No,Yes,2,166500,Working,Secondary / secondary special,Single / not married,House / apartment,16-04-1940,1,0,0,0,Unknown,3,Good credit
5009074,Female,Yes,Yes,1,450000,State servant,Higher education,Married,House / apartment,12-07-1948,1,0,1,1,Core staff,3,Good credit
5090954,Female,No,No,0,270000,State servant,Secondary / secondary special,Separated,House / apartment,04-01-1953,1,0,1,1,Medicine staff,1,Good credit
5143019,Male,No,No,0,270000,Working,Secondary / secondary special,Married,With parents,20-03-1932,1,1,1,0,Laborers,2,Good credit
5118617,Female,No,No,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,05-03-1943,1,0,0,0,Sales staff,1,Good credit
5116018,Female,Yes,Yes,0,450000,Pensioner,Higher education,Widow,House / apartment,16-06-1960,1,0,1,0,Unknown,1,Good credit
5139662,Female,No,Yes,0,157500,Pensioner,Lower secondary,Married,House / apartment,16-04-1964,1,0,0,0,Unknown,2,Good credit
5042232,Female,No,Yes,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,06-03-1935,1,1,0,0,Sales staff,1,Good credit
5125317,Male,Yes,No,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,23-02-1957,1,0,0,0,Unknown,2,Good credit
5068038,Female,No,No,0,112500,State servant,Secondary / secondary special,Married,With parents,28-12-1946,1,0,0,0,Medicine staff,2,Good credit
5038814,Female,No,Yes,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,07-01-1953,1,0,0,0,Unknown,2,Good credit
5095356,Female,No,No,0,157500,Working,Secondary / secondary special,Single / not married,With parents,10-09-1924,1,0,0,0,Sales staff,1,Good credit
5037266,Male,Yes,No,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,22-07-1932,1,0,0,0,Drivers,1,Good credit
5052865,Female,No,Yes,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,21-12-1937,1,1,1,0,Sales staff,2,Good credit
5096211,Male,No,No,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,27-11-1938,1,1,0,0,Low-skill Laborers,2,Good credit
5023280,Female,Yes,Yes,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,21-09-1945,1,0,0,0,Sales staff,2,Good credit
5132340,Female,No,Yes,2,198000,Commercial associate,Incomplete higher,Separated,House / apartment,01-11-1942,1,0,0,0,Unknown,3,Good credit
5136012,Female,No,No,3,180000,Working,Higher education,Married,House / apartment,12-06-1937,1,0,0,0,Core staff,5,Good credit
5045917,Male,Yes,Yes,0,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,07-07-1946,1,0,0,0,Drivers,2,Good credit
5041073,Female,No,Yes,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,08-10-1949,1,0,0,0,Laborers,2,Good credit
5149660,Female,No,Yes,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19-08-1932,1,0,0,0,Realty agents,3,Good credit
5022756,Female,No,No,1,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,26-07-1929,1,0,0,0,Sales staff,2,Good credit
5036562,Female,No,No,1,112500,Working,Secondary / secondary special,Married,House / apartment,21-09-1932,1,1,0,0,Unknown,3,Good credit
5117754,Male,Yes,No,0,306000,Working,Secondary / secondary special,Married,House / apartment,01-11-1943,1,0,0,0,Managers,2,Good credit
5125281,Female,No,Yes,1,90000,Working,Secondary / secondary special,Married,House / apartment,27-07-1944,1,0,0,1,Sales staff,3,Good credit
5149039,Female,No,Yes,2,270000,Commercial associate,Higher education,Civil marriage,House / apartment,19-02-1930,1,0,0,0,Laborers,4,Good credit
5021267,Female,Yes,Yes,1,270000,Working,Secondary / secondary special,Married,House / apartment,24-09-1939,1,0,0,0,Laborers,3,Good credit
5125166,Male,No,Yes,1,234000,Working,Secondary / secondary special,Married,House / apartment,08-10-1932,1,0,0,0,Laborers,3,Good credit
5125524,Male,No,No,2,171000,Working,Secondary / secondary special,Married,Municipal apartment,16-12-1937,1,1,1,0,Core staff,4,Good credit
5010089,Female,No,No,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,17-03-1928,1,0,0,0,Laborers,2,Good credit
5126457,Female,No,No,0,94500,Working,Higher education,Married,House / apartment,23-01-1946,1,0,0,0,Security staff,2,Good credit
5142763,Female,No,No,0,117000,Commercial associate,Secondary / secondary special,Single / not married,With parents,08-06-1927,1,0,0,0,Sales staff,1,Good credit
5023261,Male,Yes,Yes,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,17-01-1958,1,0,0,0,Drivers,2,Good credit
5090861,Female,Yes,Yes,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,10-02-1954,1,0,0,0,Sales staff,2,Good credit
5146123,Female,No,No,0,54000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,12-02-1955,1,0,0,0,Unknown,1,Good credit
5023410,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,02-04-1959,1,0,0,0,Unknown,2,Good credit
5010032,Male,Yes,Yes,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,24-07-1960,1,0,1,0,Unknown,2,Good credit
5118397,Male,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,18-12-1946,1,0,0,0,Drivers,2,Good credit
5033628,Female,No,Yes,0,166500,State servant,Higher education,Married,House / apartment,10-08-1964,1,0,0,0,Unknown,2,Good credit
5069399,Male,No,Yes,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,26-12-1922,1,1,1,0,Core staff,1,Good credit
5008889,Female,No,Yes,0,247500,Commercial associate,Higher education,Separated,Rented apartment,02-08-1946,1,0,0,0,Core staff,1,Good credit
5022041,Male,No,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,06-07-1927,1,0,0,1,Sales staff,2,Good credit
5126124,Female,Yes,No,0,72000,Working,Secondary / secondary special,Married,House / apartment,28-07-1941,1,1,1,0,Medicine staff,2,Good credit
5023563,Female,No,Yes,0,202500,Working,Secondary / secondary special,Widow,House / apartment,06-09-1948,1,0,0,0,Core staff,1,Good credit
5050853,Male,No,No,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,22-12-1925,1,0,0,0,High skill tech staff,1,Good credit
5024412,Male,Yes,No,0,270000,Working,Higher education,Married,House / apartment,15-11-1950,1,0,0,0,Managers,2,Good credit
5090612,Female,Yes,No,0,202500,Working,Higher education,Married,House / apartment,30-09-1937,1,0,0,0,Accountants,2,Good credit
5028274,Female,Yes,No,2,360000,Working,Incomplete higher,Married,House / apartment,07-11-1934,1,0,0,0,Accountants,4,Good credit
5028996,Male,Yes,Yes,0,270000,Working,Higher education,Married,House / apartment,27-07-1933,1,0,0,0,Unknown,2,Good credit
5126322,Female,No,No,0,270000,Working,Secondary / secondary special,Married,House / apartment,02-09-1948,1,1,1,0,High skill tech staff,2,Good credit
5053610,Female,No,Yes,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,14-05-1956,1,0,0,0,Unknown,2,Good credit
5069227,Female,Yes,Yes,0,166500,Commercial associate,Secondary / secondary special,Married,House / apartment,12-06-1947,1,0,1,0,Sales staff,2,Good credit
5137401,Female,No,No,0,157500,Working,Higher education,Separated,House / apartment,11-03-1947,1,0,0,0,Medicine staff,1,Good credit
